ein,name,street,city,state,zip,affiliation,deductibility,activity,organization,tax_period,asset_cd,income_cd,filing_req_cd,acct_pd,asset_amt,income_amt,revenue_amt,elf,tax_pd,subseccd,totrevnue,totliabend,filedf990tcd,gftgrntsrcvd170,grsrcptsrelated170,exceeds1pct509,grsinc509
61584857,MEAD SCHOOL FOUNDATION IN,1095 RIVERBANK R,STAMFOR,CT,06903-2710,3,1,0,1,2,6,3,2,6,1568623,25301,25301,Y,201606,3,25200,279478,N,0,0,0,0
61587403,AURORA WOMEN AND GIRLS FO,80 SOUTH MAIN ST,WEST HA,CT,06107-2408,3,1,0,1,2,5,5,1,12,584153,530798,292612,Y,201512,3,0,0,N,0,0,0,57082
61590417,DANBURY SCHOOL & BUSINESS,63 BEAVER BROOK,DANBURY,CT,06810-6211,3,1,0,5,2,4,3,1,6,380382,65911,64936,Y,201606,3,0,0,N,0,0,0,33593
61590568,YANKEE CHARITABLE FOUNDAT,C/O WILLIAM CAMP,GLASTON,CT,06033-0000,3,1,0,2,2,5,3,1,12,508448,54139,39139,Y,201512,3,0,0,N,0,0,0,0
61592251,SOCCER CLUB OF NEW MILFOR,PO BOX 1648,NEW MIL,CT,06776-1648,3,1,0,1,2,3,4,1,12,50733,172217,172217,Y,201512,3,179106,0,N,0,0,0,0
61596497,CHILDREN IN NEED HAITAIN,PO BOX 604846,BAYSIDE,NY,11360-4846,3,1,0,1,2,4,3,2,12,206358,41514,41514,Y,201512,3,40823,6312,N,0,0,0,1107
61603148,CACTUS JACK FOUNDATION IN,PO BOX 145,WATERFO,CT,06385-0145,3,1,0,1,2,4,4,1,6,138105,130176,84780,Y,201606,3,110973,0,N,0,0,0,37
61604187,TOPSTONE MENS CLUB,PO BOX 437,SOUTH W,CT,06074-0437,3,2,0,1,2,1,3,1,12,3370,71975,71975,Y,201512,7,71345,200,N,0,0,0,0
61633953,COME ALIVE WORLD USA INC,11710 SENDERA LN,RICHMOND,TX,77407-7920,3,1,0,1,201612,1,4,1,12,8992,238931,238931,N,201512,3,0,0,N,1289188,0,0,0
61633973,HIDDEN CHOICES INC,PO BOX 194,GREENS,CT,06838-0194,3,1,0,1,2,3,3,1,12,40331,71812,71812,Y,201512,3,76225,0,N,0,0,0,0
61646456,MORRISVILLE PUBLIC LIBRAR,PO BOX 37,MORRISV,NY,13408-0037,3,1,0,1,2,5,4,1,12,607125,136540,136540,Y,201512,3,125801,354560,N,127552,0,0,0
61661229,AHERN FAMILY CHARITABLE F,PO BOX 80221,STONEHA,MA,02180-0003,3,1,0,1,2,3,3,2,12,30055,39863,39863,N,201412,3,107097,0,N,0,0,0,69
61661314,ANDERSON SPRINGS COMMUNITY ALLIANCE,PO BOX 884,MIDDLETOWN,CA,95461-0884,3,1,0,1,201612,0,0,2,12,0,0,0,N,201312,3,123,0,N,4626,0,0,0
61666146,ORIONS QUEST,1034 W ANN ARBOR TRL,PLYMOUTH,MI,48170-1502,3,1,0,1,201612,3,3,1,12,79397,97895,97895,N,201512,3,0,0,N,0,0,0,0
61686597,BLADEN CRISIS ASSISTANCE INC,PO BOX 455,ELIZABETHTOWN,NC,28337-0455,3,1,0,1,201612,3,4,1,12,89775,181590,181590,N,201512,3,169936,2303,N,0,0,0,601
61689284,SPARKS FOUNDATION INC,110 W WYOMISSING AVE,MOHNTON,PA,19540-1901,3,1,0,1,201606,2,4,1,6,15882,276145,275520,N,201506,3,153934,0,N,986599,0,0,0
61694040,LABORERS INTERNATIONAL UNION OF NORTH AMERICA,4208 W PARTRIDGE WAY UNIT 2,PEORIA,IL,61615-5650,9,0,263059264,5,201612,6,6,1,12,3855850,3700753,1704592,Y,201512,5,1294294,510756,N,0,0,0,0
61705642,BUILDING BLOCKS OF KALAMAZOO,1219 S PARK ST,KALAMAZOO,MI,49001-5607,3,1,0,1,201610,3,3,1,10,71384,98831,98831,N,201610,3,98831,15000,N,306066,0,0,0
61712070,NEW JERSEY SPARKS CORPORA,3 MOUNTAIN AVE,POMPTON,NJ,07444-1042,3,1,0,1,2,3,3,1,12,91592,96575,96575,Y,201512,3,124363,0,N,0,0,0,0
61712491,GYMNASTICS FOUNDATION OF TEXAS,395 SAWDUST ROAD NO 2045,THE WOODLANDS,TX,77380-2242,3,1,0,1,201608,2,3,2,8,23684,39004,39004,Y,201508,3,62828,700,N,0,0,0,0
61714258,WOMEN AT WORK MUSEUM INC,PO BOX 355,ATTLEBO,MA,02703-0006,3,1,0,1,2,1,0,2,12,206,0,0,Y,201512,3,0,0,N,11926,0,0,0
61718419,EMT OF CVPH INC,75 BEEKMAN ST,PLATTSB,NY,12901-1438,3,1,0,1,2,6,6,1,9,1230698,2249455,2249455,Y,201512,3,2263321,1808052,N,0,0,0,0
61766049,EL MODENA HIGH SCHOOL BASEBALL BOOSTER CLUB INC,PO BOX 2982,ORANGE,CA,92859-0982,3,1,0,1,201608,2,3,1,8,19294,80588,64156,N,201508,3,68538,0,N,0,0,0,0
61771069,FOTOS MINISTRIES INC,100 POWDERMILL R,ACTON,MA,01720-5932,3,1,0,1,2,4,4,1,12,120423,262761,262761,N,201512,3,122324,12717,N,557914,0,0,0
61778894,ITALIAN CULTURAL CENTER,528 HENNEPIN AVE STE 502,MINNEAPOLIS,MN,55403-1810,3,1,0,1,201612,4,4,1,12,170473,164049,164049,Y,201512,3,127410,20116,N,0,0,0,414
61781309,WEAVERLAND MENNONITE HOMES,316 N 5TH ST,DENVER,PA,17517-1414,3,1,0,1,201612,6,6,1,12,3651892,1851541,1851541,Y,201512,3,1477096,1454000,N,0,0,708421,5737
61787809,SOUTH EASTERN MEDICAL INTERPRETERS ASSOCIATION INC,838 E HIGH ST STE 159,LEXINGTON,KY,40502-2107,3,1,0,1,201612,2,2,2,12,10472,11440,10912,N,201512,3,10062,0,N,0,0,0,0
61798718,CERTIFIED NATURALLY GROWN,540 PRESIDENT ST,BROOKLY,NY,11215-1493,3,2,0,1,2,3,4,1,8,34000,155246,147262,N,201508,5,156179,7787,N,0,0,0,0
61816718,MT CALVARY MISSIONARY BAPTIST CHURCH,640 BETHUNE HWY,BISHOPVILLE,SC,29010-9356,3,1,0,1,201512,1,3,6,12,3873,53044,53044,Y,201512,3,53044,0,N,0,0,0,0
61826038,PARENT BOOSTER USA INC,7611 MARBACH RD,SAN ANTONIO,TX,78227-1608,9,1,0,1,201605,1,3,2,5,9206,46964,34912,N,201505,3,34840,0,N,0,0,0,0
61826294,AUTISM HIGHER EDUCATION F,33 WOLCOTT ROAD,CHESTNU,MA,02467-3120,3,1,0,1,2,0,1,2,12,0,4550,4550,Y,201512,3,0,0,N,11172,0,0,0
61829478,HALDEMAN-HAYES CROSSING COMMUNITY CENTER INC,4399 OPEN FORK RD,MOREHEAD,KY,40351-9049,3,1,0,1,201512,3,2,2,12,31777,12572,12572,Y,201512,3,12572,0,N,28084,0,0,0
61836083,NEW YORK STATE DAIRY EXHI,427 SOUTH MAIN S,NORTH S,NY,13212-2863,3,2,0,1,2,3,4,1,10,49186,164899,68346,Y,201510,5,0,0,N,0,0,0,0
66000576,WESTERLY SENIOR CITIZEN C,39 STATE ST,WESTERL,RI,02891-2737,3,1,575994000,1,2,3,4,1,6,50559,466570,313663,N,201506,3,57597,36894,N,991179,277261,0,0
66026044,FREDERICK L RAY TRUST,PO BOX 1802,PROVIDE,RI,02901-1802,3,1,59000000,2,2,7,4,1,6,7238095,458373,256440,N,201506,3,0,0,N,0,0,0,0
66032028,JULIA A HUMISTON TRUST,637 ASHLEY CT,CHESHIR,CT,06410-3246,3,1,999000000,2,2,4,1,2,12,101533,2914,2914,N,201412,3,4699,0,N,0,0,0,0
66036843,FRIENDS OF MOUNT ALLISON,2 MICHELE CT,HAMILTO,NJ,08619-1114,3,1,40000000,1,2,1,4,1,4,1,206551,206551,N,201504,3,0,448,N,2880030,0,0,0
66039487,HARTFORD DENTAL SOCIETY I,342 NORTH MAIN S,WEST HA,CT,06117-2500,3,2,205000000,1,2,4,4,1,4,312683,142037,122618,Y,201604,6,138968,1515,N,0,0,0,0
66046688,ORANGE VOLUNTEER FIRE ASS,625 ORANGE CENTE,ORANGE,CT,06477-0000,3,1,407000000,1,2,6,5,1,12,3439852,985860,519811,Y,201512,4,0,86977,N,0,0,0,0
66046954,MILFORD POLICE BENEVOLENT,430 BOSTON POST,MILFORD,CT,06460-2530,3,2,998000000,5,2,4,4,1,12,191279,248251,149234,Y,201512,5,109782,0,N,0,0,0,0
66047873,KNIGHTS OF COLUMBUS,PO BOX 731,JEWETT,CT,06351-0731,9,1,36029265,5,2,4,4,1,12,173229,116335,13813,Y,201512,8,5236,0,N,0,0,0,0
66054328,ROTARY INTERNATIONAL,PO BOX 251,SIMSBUR,CT,06070-0251,9,2,520349200,1,2,4,4,1,6,110418,103275,60328,N,201506,4,69096,0,N,0,0,0,0
66054591,INTERNATIONAL ASSOCIATION,PO BOX 24,EAST HA,CT,06423-0024,9,2,999000000,5,2,4,4,1,6,240968,109534,64014,N,201506,4,2960,0,N,0,0,0,0
66067945,EAST GREAT PLAIN VOLUNTEE,488 NEW LONDON T,NORWICH,CT,06360-5326,3,1,998000000,5,2,4,3,1,12,383170,58019,32348,Y,201512,3,54719,200,N,79868,0,0,0
66068460,AMERICAN ASSOCIATION OF POISON CONTROL CENTERS,515 KING ST STE 510,ALEXANDRIA,VA,22314-3180,3,1,905279000,1,201612,6,6,1,12,4707393,4204329,4204329,N,201412,3,1695237,380266,N,8613616,15008519,0,0
66069317,PTSA CONNECTICUT CONGRESS,105 MEADOWCROFT,FAIRFIE,CT,06824-4056,9,1,59035000,5,2,2,3,1,6,19900,57356,33536,Y,201606,3,26593,0,N,0,0,0,61
66070867,AMITY CHARITABLE TRUST FU,PO BOX 8626,NEW HAV,CT,06531-0626,3,1,59921040,1,2,6,4,1,12,1783010,413747,189115,Y,201512,3,0,0,N,0,0,0,157929
66080385,POP WARNER LITTLE SCHOLAR,18 CARRIAGE DR,OXFORD,CT,06478-1703,9,1,317349000,1,2,3,3,1,12,47631,87954,79403,Y,201512,3,88906,1,N,0,0,0,113
66081962,INTERNATIONAL ASSOCIATION,PO BOX 72,TERRYVI,CT,06786-0072,9,2,999000000,5,2,0,0,2,6,0,0,0,Y,201506,4,390074,48223,Y,0,0,0,0
66085613,WESTPORT POLICE ATHLETIC,50 JESUP RD,WESTPOR,CT,06880-4309,3,1,298059317,5,2,6,6,1,7,1181624,1049291,965588,Y,201507,3,874371,205186,N,0,0,207663,67557
66091078,HUNDRED CLUB OF CONNECTIC,PO BOX 419,GLASTON,CT,06033-0419,3,1,902000000,1,2,7,6,1,12,6887498,1767213,781387,Y,201512,3,0,0,N,3034098,0,0,0
66102160,HUMAN SERVICES COUNCIL IN,1 PARK ST STE 2,NORWALK,CT,06851-4841,3,1,927000000,1,2,6,6,1,6,3533655,1840792,1823261,Y,201606,3,738081,2985892,N,0,0,0,1116
66176851,PARENT TEACHERS ORGANIZAT,PO BOX 798,GRANBY,CT,06035-0798,3,1,35927000,1,2,3,3,1,6,33458,62191,45398,N,201606,3,45398,119,N,0,0,0,164
66183824,MERIDEN BOYS CLUB ENDOWME,123 BANK ST,WATERBU,CT,06702-2205,3,1,602000000,2,2,5,4,1,9,697624,391791,45116,N,201509,3,0,0,N,0,0,0,0
66261690,FRANCIS ARCHIBALD TRUS FB,PO BOX 1802,PROVIDE,RI,02901-1802,3,1,296000000,2,2,6,5,1,4,2045661,992537,46298,N,201604,3,0,0,N,0,0,0,0
66400524,CONNECTICUT LABOR MANAGEM,144 WEBSTER SQUA,BERLIN,CT,06037-2329,3,2,200000000,2,2,4,4,1,12,293212,351660,351660,Y,201512,6,328459,-271,N,0,0,0,0
66409216,12M YACHT DEVELOPMENT FOU,PO BOX 964,SOUTHPO,CT,06890-0964,3,1,995062000,1,2,4,4,1,12,463217,217113,217113,Y,201512,3,0,150625,N,1014487,0,0,0
66414554,J KIRBY SIMON FOREIGN SER,93 EDGEHILL RD,NEW HAV,CT,06511-1339,3,1,994124000,2,2,3,3,1,12,51309,75320,75320,Y,201512,3,87416,0,N,357092,0,0,0
110908115,LABORERS INTERNATIONAL UN,681 FULTON AVENU,HEMPSTE,NY,11550-4556,9,2,263059264,5,2,6,6,1,6,3636321,4888443,4701020,Y,201506,5,4125546,0,N,0,0,0,0
111036940,MAIDSTONE CLUB INC,PO BOX 5110,EAST HA,NY,11937-6141,3,2,280000000,1,2,8,8,1,12,23162658,12500545,11592641,Y,201512,7,6567139,431937,Y,0,0,0,0
111116014,TEXTILE BAG & PACKAGING ASSOCIATION,3000 ROYAL MARCO WAY PH N,MARCO ISLAND,FL,34145-1847,3,2,200000000,1,201612,3,3,1,12,99345,93625,93625,Y,201512,6,101293,0,Y,0,0,0,0
111143384,NURSES ASSOCIATION OF THE,22315 133RD AVE,LAURELT,NY,11413-1712,3,2,59205279,1,2,3,2,2,12,55101,11286,11286,N,201512,3,9372,0,N,0,0,0,0
111190044,PINELAWN CEMETERY,PO BOX 420,FARMING,NY,11735-0420,3,1,900000000,1,2,9,9,1,12,121643744,64122145,28347644,Y,201512,13,23551724,27531382,N,0,0,0,0
111536043,JEWISH WAR VETERANS OF TH,195 CADMAN PLZ W,BROOKLY,NY,11201-1722,9,1,907000000,1,2,2,2,2,6,19639,16301,16301,N,201606,4,0,0,N,0,0,0,0
111633549,HEART SHARE HUMAN SERVICE,12 METRO TECH CE,BROOKLY,NY,11201-3632,3,1,1030150,5,2,9,9,1,6,60879637,96918590,96457667,Y,201506,3,85290286,54166724,N,0,0,0,146040
111635081,MAIMONIDES MEDICAL CENTER,4802 10TH AVE,BROOKLY,NY,11219-2916,3,1,150000000,1,2,9,9,1,12,1144770486,1142190282,1140689133,Y,201512,3,1032449856,825729939,Y,0,0,0,0
111667831,WOMANS CLUB OF GREAT NECK,94 OLD MILL RD,GREAT N,NY,11023-1932,3,1,59602160,5,2,4,4,1,3,410989,153980,153368,N,201603,3,128227,423,N,0,0,25000,446828
111671750,DEEPDALE INC,LONG ISLAND EXPR,MANHASS,NY,11030-0000,3,2,318280000,1,2,9,7,1,12,64436202,8465492,8289887,N,201412,7,6702500,28892163,Y,0,0,0,0
111689901,KINGS COUNTY LODGE NO 168,7707 18TH AVE,BROOKLY,NY,11214-1109,9,1,30036382,5,2,5,4,1,4,517734,118640,6033,Y,201604,8,0,49781,Y,0,0,0,0
111767068,SAG HARBOR YACHT CLUB INC,PO BOX 1988,SAG HAR,NY,11963-0069,3,2,318000000,1,2,6,5,1,9,2560043,998548,304071,Y,201609,7,272353,823,Y,0,0,0,0
111808226,NASSAU CEMETERY ASSOCIATI,PO BOX 128,PRT WAS,NY,11050-5128,3,1,900901000,1,2,8,6,1,3,14989598,4098191,2490000,N,201603,13,1344189,116922,N,0,0,0,0
111834468,CHILDRENS BIBLE FELLOWSHI,PO BOX 670,CARMEL,NY,10512-0670,3,1,46030160,1,2,5,5,1,12,764830,830956,830956,Y,201512,3,83553,194640,N,4247937,0,0,0
111858098,HEALTH AND WELFARE COUNCI,150 BROADHOLLOW,MELVILL,NY,11747-4901,3,1,569603000,1,2,6,6,1,12,1631993,1156548,1156548,N,201512,3,0,387079,N,13447090,2550580,0,0
111869573,KAPPA DELTA RHO NATIONAL FRATERNITY INC,2900 SEMINARY DR BLDG C,GREENSBURG,PA,15601-3734,6,2,36000000,1,201606,4,5,1,6,481505,989288,973572,N,201506,7,289300,147138,N,0,0,0,0
111881881,SOUTH SHORE CHILD ASSOCIA,91 GUY LOMBARDO,FREEPOR,NY,11520-3731,3,1,166000000,1,2,6,6,1,12,1475638,3249973,3249973,Y,201512,3,1688503,853742,N,4333302,7504845,0,0
111966477,GREAT NECK SENIOR CITIZEN,80 GRACE AVE,GREAT N,NY,11021-1439,3,1,575927059,1,2,5,5,1,12,506859,528133,528133,Y,201512,3,58886,13097,N,2758920,0,0,0
111971290,BENEVOLENT & PROTECTIVE O,2162 VETERANS BL,MASSAPE,NY,11758-4956,9,1,279265000,5,2,4,4,1,3,172451,309653,197688,Y,201603,8,0,20368,Y,0,0,0,0
111978784,BAY SHORE YACHT CLUB INC,PO BOX 5207,BAY SHO,NY,11706-0147,3,2,318000000,1,2,4,4,1,12,458330,187920,187920,N,201512,7,95910,4099,Y,0,0,0,0
112149235,SOLOMON SCHECHTER DAY SCH,1 BARBARA LN,JERICHO,NY,11753-2600,3,1,46030000,1,2,6,8,1,7,3883623,10188522,10108799,Y,201507,3,8601197,3339327,N,0,0,0,0
112248730,WATER MILL COMMUNITY CLUB,PO BOX 182,WATER M,NY,11976-0182,3,2,318328349,1,2,5,4,1,12,540848,146791,139342,Y,201512,4,129115,0,N,0,0,0,0
112256569,WILLIAMSBURG YACHT CLUB I,11808 29TH AVE,FLUSHIN,NY,11354-1061,3,2,319318317,1,2,4,4,1,12,287409,108347,108347,N,201512,7,77860,0,N,0,0,0,0
112301434,SECURITY HARDWARE DISTRIBUTORS ASSOCIATION INC,105 EASTERN AVENUE,ANNAPOLIS,MD,21403-3300,3,2,200000000,1,201612,5,4,1,12,552970,464004,358004,Y,201512,6,347263,74948,N,0,0,0,0
112325394,WYANDANCH COMMUNITY DEVEL,59 CUMBERBACH ST,WYANDAN,NY,11798-4506,3,1,381995000,1,2,6,4,1,6,2170571,420072,420072,Y,201606,3,233880,1089984,N,710574,233880,0,0
112333344,LEXINGTON SCHOOL FOR THE,30TH AVE AND 75T,JACKSON,NY,11370-0000,3,1,602160000,1,2,6,6,1,6,4045285,2040515,353051,Y,201506,3,0,2582546,N,973006,0,0,0
112365133,HALLOCKVILLE INC,6038 SOUND AVE,RIVERHE,NY,11901-5609,3,1,62000000,1,2,6,4,1,12,1081097,282937,282937,Y,201512,3,128322,47388,N,0,0,0,11272
112368182,NEW COMMUNITY CINEMA CLUB,423 PARK AVE,HUNTING,NY,11743-2803,3,1,119123000,1,2,5,6,1,6,875581,2230316,2229271,Y,201506,3,1316089,286969,N,0,0,0,4683
112378575,CLASP CHILDRENS CENTER IN,80 GRACE AVE,GREAT N,NY,11021-1439,3,1,59349000,1,2,5,6,1,6,546210,1246940,1246940,Y,201506,3,1179648,30877,N,0,0,4807548,3656
112384428,COMMACK SOCCER LEAGUE INC,PO BOX 396,COMMACK,NY,11725-0396,3,1,317321000,1,2,5,4,1,5,836475,191351,191351,Y,201505,3,483764,9566,N,0,0,0,1458
112396818,ALTERNATIVES COUNSELING S,291 HAMPTON RD,SOUTHAM,NY,11968-5029,3,1,994573000,1,2,4,6,1,12,329531,1259432,1259432,Y,201512,3,405194,286520,N,4256832,0,0,0
112405414,SUPERIOR OFFICERS ASSOC O,777 OLD COUNTRY,PLAINVI,NY,11803-4951,3,2,262000000,5,2,4,5,1,6,441421,596803,596803,Y,201506,5,0,92658,N,0,0,0,0
112434546,AMERICAN COMMITTEE FOR TH,420 LEXINGTON AV,NEW YOR,NY,10170-2803,3,1,602995000,1,2,6,6,1,12,1175213,1977881,1479755,Y,201512,3,0,0,N,2644478,0,0,0
112448590,SUFFOLK ACADEMY OF LAW,560 WHEELER RD,HAUPPAU,NY,11788-4354,3,1,61123149,1,2,5,4,1,5,583724,249227,249227,Y,201605,3,213008,35974,N,0,0,0,15437
112465007,MINEOLA VOLUNTEER AMBULAN,PO BOX 587,MINEOLA,NY,11501-0587,3,1,158000000,1,2,5,4,1,12,503894,485472,485472,Y,201512,3,486471,39017,N,0,0,0,0
112474279,ROCKVILLE CENTRE SOCCER C,45 NOTTINGHAM RD,ROCKVIL,NY,11570-1737,3,1,321000000,1,2,4,4,1,2,265366,367952,367952,Y,201602,3,335305,0,N,0,0,0,735
112483348,YESHIVA MARBETH TORAH,1484 E 13TH ST,BROOKLY,NY,11230-6604,3,1,994602000,1,2,1,4,1,6,1600,162369,162369,N,201506,3,0,0,N,915382,0,0,0
112487093,MA YOGA SHAKTI INTERNATIO,11441 LEFFERTS B,S OZONE,NY,11420-2001,3,1,29000000,1,2,4,3,2,12,330605,49872,49872,N,201512,3,73403,408,N,119200,0,0,0
112493649,POLISH TOWN CIVIC ASSOCIA,300 LINCOLN ST,RIVERHE,NY,11901-3060,3,2,402404408,1,2,4,4,1,12,384096,138007,138007,N,201212,4,0,20220,N,0,0,0,0
112511065,BUILDING RESTORATION CONT,C/O WILLIAM ROTH,BROOKLY,NY,11241-0000,3,2,200000000,2,2,0,0,2,6,0,0,0,Y,201506,6,165536,6356,N,0,0,0,0
112519726,DYSTROPHIC EPIDERMOLYSIS,75 BROAD ST RM 3,NEW YOR,NY,10004-3243,3,1,160602927,5,2,6,6,1,12,2835238,1837804,1607929,N,201512,3,0,37835,N,4126834,599658,0,0
112567086,LOCAL NO 5 MUNICIPAL EMPL,24 VAN SICLEN AV,FLORAL,NY,11001-2013,3,2,264000000,5,2,6,4,1,12,1309928,210206,210206,Y,201512,9,135354,19500,N,0,0,0,0
112568013,BENSONHURST COUNCIL OF JE,8635 21ST AVENUE,BROOKLY,NY,11214-4049,3,1,0,1,2,3,3,1,6,41612,85525,85525,Y,201506,3,0,55800,N,606172,0,0,0
112590032,BABYLON VILLAGE YOUTH PRO,147 N CARLL AVE,BABYLON,NY,11702-2215,3,1,994328349,1,2,3,3,1,12,45219,99614,99614,Y,201512,3,89145,2398,N,371608,11985,0,0
112621625,DENTAL ASSOCIATES OF WOOD,110 E 36TH STREE,NEW YOR,NY,10016-3464,3,1,150000000,1,2,4,1,2,6,309779,14,14,Y,201606,3,0,422803,N,0,0,0,0
112623993,UNITED BLACK MEN OF QUEEN,15711 ROCKAWAY B,JAMAICA,NY,11434-4841,3,1,61000000,1,2,2,3,1,12,11770,93878,93878,Y,201512,3,13351,0,N,188164,0,0,0
112631530,SECTION VIII OF THE NEW Y,71 CLINTON ROAD,GARDEN,NY,11530-4742,3,1,0,1,2,6,6,1,6,2042992,1962452,1909866,Y,201506,3,1805918,28590,N,0,0,0,2979
112644089,LA GUARDIA EDUCATION FUND,3110 THOMSON AVE,LONG IS,NY,11101-3007,3,1,59000000,1,2,6,6,1,6,3480016,3715632,3715632,Y,201506,3,4535608,699801,N,0,0,0,85932
112657300,CHERITON GROVE CORPORATIO,18 CHERITON RD,W ROXBU,MA,02132-6058,3,1,382380000,1,2,6,1,2,4,4251447,2575,2575,N,201304,3,0,11867,N,0,0,0,2340
112658697,STONY BROOK OPHTHALMOLOGY,PO BOX 1554,STONY B,NY,11790-0988,3,1,0,1,2,6,7,1,6,1432546,9705810,9705810,Y,201506,3,9128571,1665826,N,0,0,1249694,13448
112669114,SOCIAL SERVICE VOLUNTEERS,60 CHARLES LINDB,UNIONDA,NY,11553-3653,3,1,560569918,1,2,3,3,1,6,52779,60867,53224,Y,201606,3,43191,470,N,94516,87991,0,0
112672510,THE ASSOCIATION OF RETIRE,89 E JERICHO TPK,MINEOLA,NY,11501-3106,3,2,260318000,1,2,3,3,1,12,80399,71186,71186,Y,201512,7,77560,2437,N,0,0,0,0
112677690,LI ZOOLOGICAL SOCIETY INC,296 WADING RIVER,MANORVI,NY,11949-3433,3,1,249000000,1,2,5,4,1,12,590419,405387,405387,Y,201512,3,371087,6115,N,0,0,0,7477
112696681,CHILD CARE COUNCIL OF SUF,60 CALVERT AVE,COMMACK,NY,11725-3200,3,1,994000000,1,2,6,6,1,9,1526327,3294655,3277911,N,201509,3,151947,645573,N,0,0,0,5786
112717326,LONG ISLAND CITIZENS CAMP,225A MAIN ST,FARMING,NY,11735-2619,3,2,351000000,1,2,3,6,1,12,65058,1976073,1976073,N,201512,4,612730,69264,N,0,0,0,0
112722220,PATCHOGUE-MEDFORD YOUTH S,PO BOX 454,PATCHOG,NY,11772-0454,3,1,298300000,1,2,4,4,1,6,162140,214243,214243,Y,201606,3,180913,0,N,0,0,0,0
112737828,FLUSHING MEADOW SOAP BOX,PO BOX 690127,EAST EL,NY,11369-0127,3,1,318994349,1,2,1,2,2,12,937,20178,20178,Y,201512,3,18191,141,N,72584,0,0,0
112743816,LIFE CENTER OF NEW YORK I,6802 5TH AVE,BROOKLY,NY,11220-6010,3,1,29559569,1,2,4,3,1,12,261586,67113,54922,Y,201512,3,0,2391,N,887854,0,0,0
112764682,UNITED TEACHERS OF SEAFOR,C/O DAVID WALOWI,NEW YOR,NY,10170-0000,3,2,264000000,2,2,4,6,1,6,315452,1428075,234352,Y,201606,9,233183,28091,N,0,0,0,0
112776389,SERVICE INDUSTRY ASSOCIATION,2164 DECATUR RD APT 19,SAN DIEGO,CA,92106-6054,3,2,229000000,1,201512,3,4,1,12,97780,275049,275049,N,201512,6,275015,0,N,0,0,0,0
112776606,MOUNT BETHEL BAPTIST CHUR,777 LINCOLN PL,BROOKLY,NY,11216-4209,3,1,0,1,2,3,3,6,12,47885,54669,54669,N,201412,3,78388,75786,N,0,0,0,0
112788516,GEROS TOU MOREA INC,2702 39TH AVE,LONG IS,NY,11101-2704,3,1,296000000,1,2,4,4,1,12,346564,163971,112000,Y,201512,3,0,11346,N,74008,0,0,0
112816337,LITTLE LEAGUE BASEBALL IN,2608 LEXINGTON A,EAST ME,NY,11554-3523,9,1,321059000,1,2,3,4,1,9,69723,169528,169528,Y,201509,3,110359,0,N,108947,110359,0,0
112825086,AMERICAN ACADEMY OF PEDIA,PO BOX 1411,SMITHTO,NY,11787-0658,3,1,179000000,1,2,4,4,1,6,154230,183230,183230,Y,201606,3,104569,62968,N,0,0,0,0
112848858,FOUNDATION OF NEWYORK-PRE,5645 MAIN ST,FLUSHIN,NY,11355-5045,3,1,994161000,1,2,1,0,2,12,1,0,0,N,201412,3,46426,439623,N,0,0,0,0
112862292,GEORGE LINK JR APTS FOR S,90 CHERRY LN,HICKSVI,NY,11801-6232,3,1,995382000,1,2,6,6,1,9,3549957,1023446,1023446,Y,201509,3,1015322,3875997,N,0,0,0,4650
112895477,PARK HOUSE INC PO BOX 982,191 BETHPAGE SWE,OLD BET,NY,11804-1342,3,1,166000000,1,2,6,6,1,12,3145802,1648687,1648687,Y,201512,3,1497635,839220,N,7458665,0,0,0
112896230,THE LUTHERAN CARE NETWORK,277 NORTH AVE ST,NEW ROC,NY,10801-5123,3,1,153000000,1,2,7,6,1,12,9975879,3834415,3834415,Y,201512,3,2622233,4514906,N,0,0,0,25824
112898883,WHITESTONE SCHOOL FOR CHI,600 OLD COUNTRY,GARDEN,NY,11530-2033,3,1,31000000,1,2,4,0,2,6,183803,0,0,Y,201506,3,1783819,1628940,N,0,0,0,0
112917169,COMMUNITY IMPROVEMENT COR,217 WYCKOFF AVE,BROOKLY,NY,11237-5001,3,0,0,0,2,6,3,2,12,1525522,39231,39231,Y,201512,3,120290,2121269,N,0,0,0,0
112919670,ANTIOCH WORLD MINISTRIES INC,10211 BOLLENBAUGH HILL RD,MONROE,WA,98272-8639,3,1,5000000,1,201609,6,4,1,9,3133539,396616,396616,Y,201509,3,482191,108266,N,0,0,0,19
112937474,PTA NEW YORK CONGRESS,171 RALPH AVE,BABYLON,NY,11702-1600,9,1,59035000,5,2,0,0,2,6,0,0,0,N,201506,3,11223,0,N,0,0,0,0
112937726,STREET CHILDREN INTERNATI,12 LODGE RD,GREAT N,NY,11021-3924,3,1,560000000,1,2,3,2,2,12,62088,24296,20250,Y,201512,3,22647,0,N,119476,0,0,0
112972292,IMMIGRANTS THEATRE PROJEC,109 70TH STREET,BROOKLY,NY,11209-1113,3,1,88000000,1,2,1,0,2,12,1,0,0,Y,201512,3,0,0,N,0,0,0,0
112972441,CARIBBEAN AMERICAN REPERT,11413 OVID PL,SAINT A,NY,11412-2632,3,1,119000000,1,2,3,3,2,12,28028,41919,41919,Y,201512,3,107849,0,N,153851,0,0,0
